Product Name,Customer ID,Order City,Quantity,Total Sales Value,Order Status,Timestamp,Unit Price
Mouse,17aeecc6-4a55-41de-9386-7eb3425fa99e,Los Angeles,2,994.08,Shipped,8/20/2024,497.04
Headphones,0dfa3631-110d-44f9-a9ef-b1d4776528a4,Seattle,10,727.5,Cancelled,5/9/2024,72.75
Gaming Console,4c3b0cc5-4bc6-4e8c-839d-db7d9357fcb9,Seattle,3,945.84,Shipped,3/28/2024,315.28
Laptop,3452c567-a65f-4307-82d6-6399e2c5b34f,Dallas,8,896.24,Delivered,10/25/2024,112.03
Camera,7846a722-6c64-4afd-83b9-dbe3ccd43a42,Phoenix,8,311.04,Delivered,3/5/2024,38.88
Laptop,c0cdd10c-d980-4369-9489-d623954ef9d9,Miami,10,1227.6,Pending,2/26/2024,122.76
Camera,d2b4f32a-a191-4e6f-a7e4-969471afccfd,San Francisco,4,642.96,Delivered,3/12/2024,160.74
Headphones,b71ea42e-4a44-4c0c-a284-e060afda8080,Chicago,1,152.7,Cancelled,3/8/2024,152.7
Monitor,f9108e83-6295-4b4e-a5b8-de9fcf3fcd22,Phoenix,5,1248.75,Shipped,1/1/2025,249.75
Smartphone,95505c23-2ae3-4bc4-a35c-bc2a7d882e57,Dallas,3,104.64,Shipped,2/17/2024,34.88
Camera,c89ba817-11c9-4a41-b9d7-883eb33b5463,New York,7,3026.8,Delivered,2/17/2024,432.4
Smartphone,c00f157d-933d-4616-8264-2a5dc91db4c4,San Francisco,7,3116.89,Cancelled,9/3/2024,445.27
Monitor,04f5c55d-71ab-4542-98c2-e0c7623dea0c,Los Angeles,1,241.27,Cancelled,11/3/2024,241.27
Smartphone,1276a99e-efd4-410e-8e82-9ea89259686f,Los Angeles,4,552.32,Shipped,5/27/2024,138.08
Keyboard,669866d7-7ce0-4a96-89c6-761949c0d13a,Seattle,2,336.02,Delivered,1/17/2025,168.01
Gaming Console,4879fee1-79fe-438a-a7a7-5da49aa16ed4,Seattle,7,3258.01,Pending,7/31/2024,465.43
Headphones,e8f1610a-79de-4e56-a42c-6de8a76fcff6,Chicago,7,3308.69,Pending,8/5/2024,472.67
Tablet,c41766cd-2446-48f4-91d3-ce8718853b7d,Seattle,4,1771.88,Delivered,10/5/2024,442.97
Keyboard,b36d2891-002e-4a89-b3ce-1e774451f026,Chicago,4,1955.92,Cancelled,5/29/2024,488.98
Laptop,08a5c8ae-47f4-414e-9d39-f2d93c9cad66,Houston,1,141.39,Shipped,2/24/2024,141.39
Smartwatch,8e95f269-fc9e-4c93-88f4-7442e2453426,Los Angeles,2,402.48,Shipped,11/5/2024,201.24
Monitor,e8a1ba78-7ef7-4234-9277-0c4d80023638,Miami,2,307.08,Cancelled,5/16/2024,153.54
Gaming Console,ab3974cf-33df-4b69-ab00-0bf1cb8ba9f5,Dallas,6,2989.62,Delivered,7/31/2024,498.27
Mouse,5ca1cef6-cc9a-4daf-9b6f-2301e6856efd,Miami,9,640.62,Delivered,3/2/2024,71.18
Mouse,a0035455-44aa-4230-9ad8-6b32a2ec82cd,Phoenix,3,230.13,Pending,3/13/2024,76.71
Camera,cfb41b52-ba08-4803-b3bf-3e03d518fc8f,Seattle,4,495.56,Cancelled,7/30/2024,123.89
Smartwatch,7fb73981-68dc-44d4-90d7-0bf02217394e,Miami,1,480.15,Delivered,7/5/2024,480.15
Mouse,76bcdcf4-6340-4a10-a7e8-a67e622b5481,Phoenix,4,1316.68,Shipped,1/12/2025,329.17
Mouse,81f5a696-77a9-4134-b7f0-154ce443e42f,Seattle,2,667.96,Cancelled,6/28/2024,333.98
Tablet,b2df4929-906d-447b-b6b2-940371287360,San Francisco,8,564.32,Delivered,2/10/2024,70.54
Gaming Console,8915c2ef-931b-4dfb-9714-b75b3e341688,Chicago,7,951.23,Shipped,3/16/2024,135.89
Camera,b73efb6c-7c92-4df4-9b5c-518882b5f75e,Los Angeles,4,762.4,Pending,4/23/2024,190.6
Headphones,7cbcace9-abce-4d27-b7e8-a58d1877080e,Seattle,7,1995.07,Cancelled,4/7/2024,285.01
Gaming Console,d325af47-ad67-4bea-9178-b3d7c80e2469,Dallas,6,871.56,Cancelled,4/17/2024,145.26
Keyboard,0350a36d-e7f8-404a-934a-aceac12ef035,Phoenix,1,475.14,Pending,5/25/2024,475.14
Camera,d9e5a597-7bc5-4f70-ac6f-d587806b357e,Phoenix,8,2327.92,Delivered,6/26/2024,290.99
Headphones,aaa6d4e6-cd95-4b9c-ba17-dbff184e37f0,New York,7,585.9,Cancelled,10/2/2024,83.7
Tablet,56d1d2c8-ea31-4a1f-89f1-8f988dab3d6b,Chicago,6,462.3,Delivered,11/22/2024,77.05
Camera,30fc00c0-4a2c-4bd7-8554-e3f0f4127068,New York,1,155.91,Cancelled,12/12/2024,155.91
Camera,e6838e39-6dd6-4db5-aa02-01eb0abcac9d,Phoenix,1,215.18,Delivered,9/8/2024,215.18
Mouse,aa072d88-7f54-4809-81be-978a3f5c2792,Houston,2,365.92,Cancelled,4/13/2024,182.96
Smartwatch,3e5e0b6e-26cd-4b83-b9f9-aabc913d80bd,Boston,1,495.51,Shipped,1/8/2025,495.51
Headphones,8a230aa4-e806-4180-9e57-ccdd2da050d3,Miami,5,2460.05,Delivered,9/13/2024,492.01
Headphones,90a60b92-1e47-43c7-b975-3ed2994e4096,Houston,8,3544.24,Pending,12/4/2024,443.03
Gaming Console,d66b04e6-35d7-41b9-9290-5104b4a00b02,Houston,3,738.27,Cancelled,9/26/2024,246.09
Headphones,07eced9f-12f7-4404-9d62-cbbedda8a4ab,San Francisco,9,1950.3,Cancelled,8/3/2024,216.7
Keyboard,5ba9de46-8ded-42cd-90dc-63dbf54445c5,Miami,8,1257.76,Cancelled,9/10/2024,157.22
Smartwatch,bef8a9e2-90e8-427b-8eec-a523600d10f4,Chicago,7,1711.29,Delivered,5/19/2024,244.47
Camera,b057dc21-6c90-457d-8a5f-81c168bfb2d7,Boston,10,158,Pending,9/9/2024,15.8
Monitor,b706f4de-8e86-4f03-ae84-32128641ee53,Boston,8,2674.48,Shipped,11/28/2024,334.31
Laptop,4c42ce06-3782-45f9-969a-cf774fe890e8,San Francisco,8,738.4,Pending,12/25/2024,92.3
Camera,06d8d50f-9765-4ee5-9eef-15fc51f482d8,Houston,10,2349.2,Cancelled,6/17/2024,234.92
Headphones,94346ab2-7ab3-4b42-acfe-c09ca40f9332,Seattle,5,245.25,Pending,7/12/2024,49.05
Headphones,7059687c-e8f2-4e75-ab72-d65bde5c2ac3,San Francisco,8,2818.08,Delivered,7/20/2024,352.26
Smartphone,f286a30e-8279-4075-8722-fbc521d9b4f6,San Francisco,6,1136.1,Pending,6/23/2024,189.35
Smartwatch,83977a83-0c14-4477-a992-f11ba65506e2,Houston,6,2234.4,Delivered,3/28/2024,372.4
Mouse,46613a02-4824-49ab-a9fe-dd57389f018c,Chicago,4,1186.88,Shipped,4/22/2024,296.72
Headphones,2380d90a-379d-4e67-8b8f-2e2a00be8e10,Miami,10,1609.4,Shipped,8/21/2024,160.94
Laptop,74e316ed-ad10-42b2-859e-9b6a15eacdd8,San Francisco,6,524.58,Pending,8/24/2024,87.43
Smartwatch,f6bb09d0-e65e-4c86-b3b6-5dbfe75fe76d,Los Angeles,7,1355.55,Shipped,4/10/2024,193.65
Smartphone,00d857ff-2583-48f4-ba68-56a9cfdb4c5b,Seattle,7,2526.09,Shipped,8/17/2024,360.87
Smartphone,697c6690-b6ad-4b0c-a8e2-7a2db42e7b05,San Francisco,7,301.7,Delivered,11/3/2024,43.1
Gaming Console,00df8482-45d6-4daf-8240-2c2a78f212f8,New York,7,256.76,Shipped,9/10/2024,36.68
Monitor,07704faf-e897-4fd3-aa98-75a89f65417e,Houston,7,1019.34,Delivered,9/11/2024,145.62
Mouse,2c5a86ab-c8ec-4086-9528-b7c551bd6227,San Francisco,3,87.06,Delivered,7/14/2024,29.02
Laptop,1a8127aa-18ec-4353-b587-f358222bb1d7,Miami,1,114.74,Delivered,3/11/2024,114.74
Tablet,533d94c1-30b8-4471-9f2f-15e59f14b3ed,Chicago,6,2587.62,Pending,8/28/2024,431.27
Headphones,a9f69176-c594-4fda-a460-2f10a4ac7b8b,Miami,7,521.43,Shipped,9/16/2024,74.49
Smartphone,f938c74c-3563-4fa5-875c-2aeaa0e50bb5,Houston,10,154,Pending,12/18/2024,15.4
Tablet,846deeb0-b3e1-4c62-9ebe-42a09c2c391d,Houston,5,823.5,Delivered,12/3/2024,164.7
Monitor,c8b57903-d244-4bcf-bf86-8ca7f47d1d2b,San Francisco,9,429.21,Delivered,12/9/2024,47.69
Headphones,8b71da9c-c1f6-48b1-b0c3-0c88e6450b2a,Houston,7,1306.76,Shipped,5/7/2024,186.68
Mouse,9186ece8-9942-4942-8be3-4d14aef46f98,Phoenix,10,426.2,Shipped,12/14/2024,42.62
Keyboard,49476177-e68e-4522-ad00-6109cc694355,Seattle,2,404.46,Cancelled,10/18/2024,202.23
Gaming Console,9f3bf2b0-4f67-463d-a1d3-672e4abf09a1,Miami,9,2941.02,Cancelled,5/23/2024,326.78
Mouse,a707b3ad-680b-4f95-a0bc-e03e81f2f54f,Dallas,4,1666.56,Pending,2/24/2024,416.64
Laptop,8faa939b-d5bc-42d3-969e-828b8291c94b,Seattle,9,4317.03,Cancelled,9/20/2024,479.67
Laptop,e4ee44fb-ae93-44f5-9640-0b40e83294ae,New York,7,1549.8,Pending,5/30/2024,221.4
Keyboard,b0ae08fd-0667-4cbb-a64a-dd38a95ad5a6,Seattle,10,4119.8,Delivered,4/6/2024,411.98
Headphones,89fcea4b-0f9a-407a-9e8e-2038c1418548,Los Angeles,5,231.35,Delivered,9/20/2024,46.27
Headphones,11b2ed1c-a5b8-4743-bed9-040d525a3740,San Francisco,3,1213.98,Pending,5/10/2024,404.66
Mouse,c8c2823e-42a9-41d1-bd66-7cf1e3e8f1cd,Seattle,10,3039.4,Pending,8/1/2024,303.94
Laptop,4466958a-c62d-4c42-a116-a934aade2c2b,Seattle,6,272.1,Shipped,4/30/2024,45.35
Tablet,880d630a-e225-4ae3-b705-34eca4505942,New York,9,3446.64,Delivered,10/26/2024,382.96
Camera,c7d96608-daee-4ddc-bf45-8f252f44bdd1,Seattle,8,103.2,Pending,2/20/2024,12.9
Tablet,8549d876-b21f-4b82-9a7f-b9469c13fed3,Houston,7,2173.22,Shipped,7/29/2024,310.46
Smartwatch,ddd066f5-33aa-46d0-ac5a-6366daea2b4d,Dallas,3,893.22,Shipped,7/27/2024,297.74
Mouse,da15d390-5b05-4932-9dfb-87af2710b8d1,Chicago,9,1782.63,Pending,5/12/2024,198.07
Monitor,03d83ba3-25ef-4633-8d43-e7cc6d23f14b,Los Angeles,2,636.88,Shipped,2/22/2024,318.44
Smartphone,a41bc380-3c11-4ccf-b639-3f7c3eb0fcda,Houston,3,494.91,Pending,3/3/2024,164.97
Gaming Console,ccba1c5a-86d2-4294-bfc0-a078136f4fd7,Houston,1,13.84,Delivered,8/8/2024,13.84
Smartwatch,37ea974a-138a-460a-a656-4f2d3a1ef0e5,Boston,5,2428.7,Pending,12/31/2024,485.74
Camera,e97fb8f0-8b27-42ce-a996-1b22fc636af4,Chicago,2,76.06,Pending,3/17/2024,38.03
Tablet,04d6462b-54a5-495f-bab4-3f3327c0be05,Los Angeles,5,2229,Shipped,11/2/2024,445.8
Smartphone,796775ab-65f4-4798-a7fa-3f59daf96b5e,Dallas,5,553.25,Cancelled,7/26/2024,110.65
Laptop,ff0de82e-144c-404a-83bd-291a231bc931,Seattle,2,428.78,Pending,5/27/2024,214.39
Tablet,01c99326-67fa-460d-b439-636fed757ba9,Boston,7,413.49,Shipped,3/6/2024,59.07
Tablet,ff34c98a-74f3-489b-8596-da970aeecfc1,San Francisco,5,153.8,Shipped,8/24/2024,30.76
Laptop,1642f04f-49b4-4439-b08f-c51809b41978,Houston,6,2655.36,Cancelled,2/5/2024,442.56
Keyboard,b815a5c4-abf2-4894-a764-ba03e2d68710,San Francisco,1,102.93,Pending,5/17/2024,102.93
Camera,90fd5f9c-d3ea-469b-94b3-f0bca994392a,New York,9,2581.47,Delivered,10/17/2024,286.83
Keyboard,0ef4754d-43f0-47bc-a7cb-bc659139f08c,Houston,6,2210.76,Cancelled,11/17/2024,368.46
Keyboard,1a9c8fde-d232-43ba-ad1a-b6f94f7c5ce5,Houston,9,2646.18,Cancelled,9/23/2024,294.02
Keyboard,069d4bc6-9d41-47d6-8c74-166a98c8a879,San Francisco,1,5.63,Cancelled,10/19/2024,5.63
Camera,15127d3c-5d32-4519-92aa-b07cf3433aaa,Chicago,1,99.29,Delivered,3/13/2024,99.29
Smartphone,8f18ae26-d2bd-470b-8787-03bc94ebebd7,Seattle,6,1539.96,Shipped,11/6/2024,256.66
Smartwatch,99673da5-dafd-46f7-b9be-36509c38966b,Houston,3,1013.61,Pending,2/18/2024,337.87
Monitor,ff811816-f135-42f9-97cc-492dbc6abca9,Boston,9,3359.07,Pending,7/17/2024,373.23
Keyboard,c06eb5ac-fb4c-4222-880b-79358044a791,Phoenix,10,3497.5,Shipped,10/22/2024,349.75
Smartwatch,355b364c-33c7-4eb8-9f5e-9978eec809b3,Los Angeles,1,398.59,Cancelled,7/22/2024,398.59
Smartwatch,a994438f-ed07-49d7-b0c8-d0e3892198e6,Chicago,9,2088,Cancelled,4/9/2024,232
Headphones,01ec5488-7cc3-4c75-87e3-e999f5388ed4,Boston,4,1933.48,Cancelled,4/21/2024,483.37
Smartphone,d266395c-d014-4d76-935e-4e642a4df33e,Dallas,3,935.61,Shipped,10/1/2024,311.87
Tablet,df804c42-d49d-494a-ab69-4e64b17410b9,Los Angeles,4,458.52,Shipped,11/2/2024,114.63
Keyboard,0cc1c627-5e02-4527-985b-05e9d240b2d2,Chicago,5,1793.15,Shipped,8/26/2024,358.63
Keyboard,14e496ef-cf77-4515-9ffd-f5629ae38bfa,Houston,5,2047.2,Cancelled,10/19/2024,409.44
Smartphone,3f33221a-3e67-4236-b9b6-79f8097b889a,Houston,4,1171.2,Pending,9/11/2024,292.8
Monitor,6f34d64a-daf1-44e3-ab66-c7e12c278a7d,Miami,2,347.22,Delivered,5/5/2024,173.61
Headphones,4a320114-aa57-431a-9067-71e74d385036,Houston,10,903.9,Delivered,12/23/2024,90.39
Headphones,eea191ca-789f-4834-b0f7-d4f5cb01d52f,Houston,3,906.39,Pending,6/23/2024,302.13
Laptop,d62cd641-f508-42d1-b585-9eca10c50979,Boston,7,3236.59,Pending,4/27/2024,462.37
Camera,53a665ae-13aa-4ded-960a-6531d14f557b,Chicago,4,1266.76,Delivered,8/21/2024,316.69
Headphones,95be23bf-1c30-4d02-a7e1-b513de473992,New York,6,1645.86,Shipped,3/24/2024,274.31
Headphones,8f254f8e-27c8-49b8-8f58-95ab4b03e2cd,New York,8,610.64,Pending,2/7/2024,76.33
Headphones,e3ffd2f7-c7b2-4a60-8cee-41ddeb846668,Los Angeles,3,780.6,Cancelled,5/2/2024,260.2
Headphones,2953a24e-dc51-45e2-924a-f272b6e504b5,Los Angeles,3,1290.24,Shipped,11/2/2024,430.08
Headphones,a59214da-ab8f-4f99-8a0b-c4f5414ab453,Miami,3,737.64,Cancelled,3/10/2024,245.88
Tablet,782c7f88-0516-4d7e-9ce9-2a8dce749933,Boston,10,1223.5,Shipped,4/12/2024,122.35
Camera,420eccd5-8152-45b3-95fe-58db45aafab0,Boston,4,1258.88,Pending,11/10/2024,314.72
Camera,4bda670b-ffc9-4a19-851b-6a0daac18432,Chicago,9,4096.98,Delivered,8/9/2024,455.22
Gaming Console,af510380-59db-46af-9c12-620fb1b802de,New York,4,601.84,Delivered,5/17/2024,150.46
Camera,1a859202-7719-45e4-a2b0-73a39e92686c,Boston,4,145.52,Cancelled,5/27/2024,36.38
Camera,eea4986e-c965-437e-997e-515b54cf0f95,Dallas,6,2298,Delivered,5/11/2024,383
Laptop,3e298cc5-a62b-4387-9cd2-a6ece35007ad,Los Angeles,5,1832,Shipped,9/5/2024,366.4
Headphones,76c80c50-62d1-4d0d-b9b3-188be7a7e230,San Francisco,9,2048.49,Cancelled,1/25/2025,227.61
Mouse,dbdff829-bf67-4fd4-ac3a-91f3ffe30382,Los Angeles,2,650.7,Pending,7/17/2024,325.35
Tablet,8cf05891-38bc-4797-a526-921c572a90bf,Chicago,1,206.8,Cancelled,5/4/2024,206.8
Smartwatch,5adc50a9-aa66-4b61-9bcb-5988da91c38f,Miami,5,1860.55,Delivered,10/28/2024,372.11
Laptop,82290c45-92a6-480d-8568-6b03516c79b2,Phoenix,4,1007.08,Shipped,3/1/2024,251.77
Camera,a14501f3-8420-42aa-9c9a-cb72b8e4f2c8,Miami,10,3352.4,Cancelled,2/20/2024,335.24
Headphones,fd4caa04-7038-4718-af73-df3c946f0209,Houston,10,1902.1,Cancelled,3/15/2024,190.21
Headphones,ad9db5f3-c534-4fd8-95a4-8ad800f2270d,Houston,2,793.14,Shipped,5/20/2024,396.57
Gaming Console,fc93b44a-b90d-49d4-9c32-bda026774646,Miami,2,953.84,Shipped,5/1/2024,476.92
Laptop,96de6275-fb37-4a81-8f8b-934985ca63d2,New York,9,4213.8,Pending,6/15/2024,468.2
Keyboard,90638375-4107-4ea1-a87f-df6b91c90ff1,Houston,1,17.68,Cancelled,12/26/2024,17.68
Camera,d69e6672-f5f6-474f-91d0-4e5e2cdcc24a,Boston,6,1722.66,Delivered,9/11/2024,287.11
Camera,7bab664d-c9b7-4af0-88a7-0bc754cd59e8,Seattle,2,417.8,Pending,12/11/2024,208.9
Smartwatch,1a63137a-3c4c-4ce1-9123-3bc5517ef59d,Los Angeles,1,173.49,Cancelled,6/17/2024,173.49
Monitor,e9b1bf88-1164-4307-a740-88bb9f760adc,Dallas,4,1804.96,Pending,4/21/2024,451.24
Smartphone,a5dcd350-f5da-43ac-bad9-44c630a793df,Houston,7,1974.28,Shipped,10/23/2024,282.04
Headphones,4934f5d1-ef68-4db1-b562-18392306511b,Dallas,7,1397.13,Pending,1/10/2025,199.59
Smartphone,f4667802-f336-4220-b0ac-ca75a38192dc,Seattle,10,2945.3,Cancelled,12/3/2024,294.53
Monitor,8132150c-a28c-4f0b-8f64-b731ff0e51aa,Los Angeles,8,3371.12,Delivered,1/10/2025,421.39
Camera,4589b989-612e-447a-824d-91a0cae9ca76,Houston,5,1774.05,Shipped,3/14/2024,354.81
Keyboard,645c825b-f0b0-4159-99c1-5300ba9149a1,Dallas,3,598.32,Cancelled,3/6/2024,199.44
Camera,4d923961-3180-4138-8d7d-37494642cad3,Seattle,5,2208.25,Shipped,11/21/2024,441.65
Headphones,0ca78219-38c7-4c0f-920c-c473c28f1523,Boston,2,14.34,Delivered,7/29/2024,7.17
Gaming Console,629d9793-c56d-4482-aa7e-be53edf9c105,Chicago,10,2876.3,Pending,10/14/2024,287.63
Monitor,89b558d7-e4a7-4d8c-94be-4fb9f2e1ef86,Miami,10,3999.5,Cancelled,3/9/2024,399.95
Laptop,0e902d53-5d91-470b-90b4-ea0cd73fc41d,San Francisco,3,400.92,Shipped,6/15/2024,133.64
Gaming Console,5d839c47-57ab-497c-9da0-4b4f9d4dab29,Los Angeles,9,158.31,Shipped,11/8/2024,17.59
Keyboard,b2cd2632-053e-4666-9958-9b2ac5741d3f,Seattle,1,13.06,Pending,9/18/2024,13.06
Headphones,431216ab-da93-45f3-91b9-22207c7fc998,Miami,2,434.62,Cancelled,7/7/2024,217.31
Headphones,6709088f-fd18-4cf5-97cc-e7035ea2cdda,New York,5,1751.05,Shipped,5/16/2024,350.21
Monitor,5a0d4600-19ca-4bd1-83d7-4de9840df061,Seattle,10,1606.5,Pending,4/16/2024,160.65
Smartwatch,9abd68c1-3b39-4509-b784-71657bd1d8c9,Miami,9,400.5,Delivered,5/25/2024,44.5
Camera,37e22071-762b-43e6-ba61-9d44a04a0165,Chicago,1,496.18,Shipped,4/25/2024,496.18
Smartwatch,4a4193d9-cd20-42d3-80ba-32f9556d950c,New York,10,4598.4,Pending,5/24/2024,459.84
Camera,82c0ce4d-3514-44af-9d36-35026b2cfa31,Dallas,10,2704.3,Shipped,1/28/2025,270.43
Camera,97b09512-9fa0-4067-b136-41bb6c4928a9,Seattle,10,3540.8,Delivered,9/4/2024,354.08
Camera,0031d75a-cca7-4d2d-a969-36a1db3ad294,Los Angeles,6,98.34,Shipped,5/10/2024,16.39
Smartphone,87d23dec-adc2-457b-b72a-5e04cf3508f3,San Francisco,9,4365.36,Cancelled,5/25/2024,485.04
Headphones,3f6494c3-29e0-45d8-adbd-885efad06c84,Miami,8,2654.88,Pending,7/9/2024,331.86
Gaming Console,e8555fb2-7b6b-4ed1-afce-d966eaca8686,Dallas,2,468.92,Pending,11/18/2024,234.46
Smartwatch,28ad089b-afd5-4bc2-ad17-8eccaa6c9810,Dallas,3,653.76,Pending,8/15/2024,217.92
Keyboard,d5763095-c2ab-44f9-88ab-f81fd0f65684,Phoenix,8,3949.68,Delivered,6/21/2024,493.71
Laptop,577b6a7f-3799-4d43-8be4-12dfd583a4be,Phoenix,3,1113.21,Pending,7/3/2024,371.07
Smartphone,5c5f2a76-3a17-4288-826a-a5394eb575d7,Chicago,1,493.88,Delivered,8/16/2024,493.88
Smartwatch,a60dfbf1-4530-4fa6-a92e-2c73b28d75a1,Dallas,5,793.65,Pending,9/1/2024,158.73
Keyboard,c009fb66-2a81-461b-8e99-b5adeaf16bb1,San Francisco,6,513.96,Delivered,7/11/2024,85.66
Mouse,d79d6687-2b92-4ac6-9522-b4cc98f8b0b7,Seattle,8,1946.64,Pending,9/5/2024,243.33
Gaming Console,37c0080e-808e-42ee-9c09-4ff26f139aa6,Los Angeles,4,556.36,Cancelled,7/8/2024,139.09
Keyboard,e0618dc9-0335-4923-b989-eb762e360598,San Francisco,6,540.6,Pending,8/25/2024,90.1
Smartwatch,f443b424-dc3e-4bc0-bf03-2d9bce4caaec,Phoenix,4,1824.28,Pending,3/18/2024,456.07
Headphones,b6dc0b5f-565c-4344-92a8-f8bd52466ef5,Phoenix,10,958.9,Cancelled,4/21/2024,95.89
Keyboard,adf1d7fe-e026-4ec2-8cbc-28bc2ee08d73,San Francisco,4,1144.2,Shipped,7/5/2024,286.05
Smartwatch,59498570-f5aa-404e-9661-bc3927b4d56b,Houston,1,99.22,Shipped,11/26/2024,99.22
Gaming Console,4a649c3f-ac5b-4f0a-917e-21b6512222e8,Houston,10,3905.5,Cancelled,2/3/2024,390.55
Smartwatch,3ca39efa-fb29-45ff-8f16-8032c408e2cf,Chicago,1,356.37,Pending,6/30/2024,356.37
Laptop,7c225e56-487f-476e-9f28-93b474b7a08c,Seattle,1,20.9,Delivered,9/26/2024,20.9
Monitor,434b0e6c-7a2f-4526-bcf7-87af1abe415f,Houston,1,192.26,Shipped,5/6/2024,192.26
Laptop,e3b8fa62-d931-47ae-89cf-c17ee008a5cd,San Francisco,5,445.45,Pending,8/21/2024,89.09
Keyboard,1d9f0430-6e5a-4d53-b6fd-8d0a254d6a91,Boston,8,223.6,Delivered,1/27/2025,27.95
Smartphone,4783406a-9024-4a77-87f2-8030f047b73e,Seattle,3,1361.37,Pending,1/13/2025,453.79
Gaming Console,e6058372-6db3-4c08-934f-67fdb6fa8067,Chicago,6,2407.5,Pending,4/22/2024,401.25
Headphones,d94fda9d-eb87-4af4-b7e8-c4bbeee1fa4d,San Francisco,8,3611.6,Shipped,7/16/2024,451.45
Tablet,1713c938-fe7c-4ba4-8362-67cb9ec69684,Boston,6,2657.1,Cancelled,10/10/2024,442.85
Tablet,ff3113c2-3525-4154-bc81-be92ee5cdeb7,Houston,6,1150.38,Pending,10/30/2024,191.73
Laptop,679cb755-167e-448e-b42d-3b0782cb638c,Boston,6,2461.74,Pending,6/14/2024,410.29
Laptop,f9d0dd46-7095-41e1-bd7e-4b507271ac92,Seattle,1,386.96,Pending,6/16/2024,386.96
Mouse,26515c40-203a-4ae7-b48b-b805fa0e2657,Seattle,6,318.48,Cancelled,6/4/2024,53.08
Tablet,d3136345-0b2d-414c-ae46-60c82c60b570,Seattle,7,3018.4,Cancelled,12/30/2024,431.2
Monitor,418ed492-d412-4bfd-994b-503c02304ce6,Dallas,6,1972.2,Delivered,8/7/2024,328.7
Smartwatch,40650ec8-10c0-42c4-927f-0713fe261d30,Los Angeles,3,1033.95,Shipped,8/30/2024,344.65
Laptop,a694db40-520e-4399-9344-0701d3e0c37c,Boston,8,2724.56,Delivered,9/20/2024,340.57
Headphones,0c51ae7d-9add-4f95-9cbf-e7c6f7c2a0be,Boston,1,141.62,Pending,7/16/2024,141.62
Mouse,e438d94b-9a27-44ea-8069-3a6f02303e30,Dallas,2,708.1,Shipped,12/31/2024,354.05
Headphones,1ec4b2d3-b10f-4465-b8ec-3075dd20048b,Los Angeles,1,416.5,Shipped,5/4/2024,416.5
Mouse,a2a9c364-fe40-42bf-bc64-3582cd4d07dc,Seattle,8,2754.48,Delivered,3/20/2024,344.31
Keyboard,e1d4abbe-5e97-441d-8175-fbfbea40d21e,Miami,3,342.66,Shipped,11/21/2024,114.22
Smartphone,75527ec7-1b97-4008-a820-fca251c3e53d,New York,7,1987.72,Pending,6/14/2024,283.96
Smartwatch,c6de05da-d899-4e6e-85d9-229712d1c5eb,Chicago,2,863.52,Cancelled,7/1/2024,431.76
Gaming Console,7906307b-276c-4ca9-b9cf-1c4c88d6bd41,Houston,5,110.95,Pending,2/22/2024,22.19
Smartphone,6ce7b9e1-28e4-4042-9cd4-3f8880f8f6b2,Dallas,5,364.1,Delivered,5/26/2024,72.82
Camera,2fe87b9d-0ac4-4be5-a6da-2bb044cc934a,Los Angeles,1,169.33,Cancelled,2/18/2024,169.33
Smartwatch,bdc830c6-fa2b-42dc-83a1-34482feccb44,Dallas,3,584.49,Delivered,5/7/2024,194.83
Mouse,62520456-fc6c-41cf-88a0-fdc3e0ebb80b,Dallas,9,1744.2,Shipped,4/27/2024,193.8
Smartwatch,8623e38e-aa1c-418e-97a5-ad4aa1e2ed29,Miami,3,289.41,Shipped,9/28/2024,96.47
Smartphone,5c56d372-112c-488f-9305-cc5d70c024a7,Miami,3,944.1,Cancelled,10/1/2024,314.7
Monitor,90a80f70-5e34-4a7b-b862-5476c332af06,Phoenix,2,203.5,Shipped,7/19/2024,101.75
Headphones,c3ef3e8f-7d61-4768-b57b-09ef6c22b566,Los Angeles,9,519.39,Pending,3/6/2024,57.71
Monitor,ced6afa9-4a83-4a4d-bcd2-c8c8975c4db8,Los Angeles,1,10.73,Pending,1/30/2025,10.73
Mouse,2c1a12ed-2a81-40e6-a3b1-38e027f77362,San Francisco,7,1631.77,Shipped,12/17/2024,233.11
Smartphone,98fd8223-a40a-4c04-ba4f-976041343389,Dallas,5,2152.75,Pending,10/10/2024,430.55
Smartwatch,8ca6b2d8-d9df-442d-8fbe-92c910c22723,Dallas,1,410.27,Shipped,1/10/2025,410.27
Smartwatch,cd6b8ac4-907a-4052-a940-a7666f72b0e3,Dallas,1,60.88,Shipped,10/8/2024,60.88
Mouse,f17aaf3b-b1c6-4f64-86a7-632ce80fba62,Houston,8,1027.2,Pending,12/13/2024,128.4
Camera,accc4739-5eec-464e-a376-1fae1dcf1469,San Francisco,5,1846.55,Pending,5/28/2024,369.31
Smartwatch,68d85ea2-fa3a-4f59-a182-c8730ed0414d,Chicago,3,874.2,Shipped,5/11/2024,291.4
Gaming Console,b3738fa0-768b-4bfe-81d4-3f4244e63351,Dallas,9,3523.86,Delivered,11/12/2024,391.54
Headphones,529ef313-044b-41bb-a7ef-1bdfa048fe89,Dallas,10,3917.1,Pending,12/25/2024,391.71
Monitor,2c4fe7e1-e071-436a-a083-4b595498abc2,Boston,3,614.55,Delivered,4/23/2024,204.85
